Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date,Event_Date
20170721X33028,Incident,CEN17WA278,2017-05-31,"Gloucestershire, United Kingdom",United Kingdom,,,EGBJ,,Non-Fatal,Minor,Airplane,G-DHYS,Amateur Construction,TITAN T-51 MUSTANG,Yes,1.0,,,,,,0.0,0.0,0.0,1.0,,,,25-09-2020,2017-05-31
20170608X90705,Incident,ENG17IA027,2017-06-03,"Washington, DC",United States,385655N,0077271W,IAD,WASHINGTON DULLES INTL,Non-Fatal,Minor,Airplane,N765SW,Boeing,737 7H4,No,2.0,Turbo Fan,121,SCHD,,SOUTHWEST AIRLINES CO,0.0,0.0,0.0,67.0,UNK,,"The failure the control alternator gearshaft, which disconnected the accessory gearbox from the rest of the engine and resulted in an uncommanded in-flight shutdown of the left engine and subsequent flight diversion.  The control alternator gearshaft failed because of high cycle fatigue intergranular corrosion cracking.  Contributing to the failure of the control alternator gearshaft were additional manufacturing processing steps to address part non-conformances that reduced its high cycle fatigue capability and potential change in vibratory environment since the last shop visit.",25-09-2020,2017-06-03
20170608X63157,Accident,CEN17LA217,2017-06-08,"Harrisonville, MO",United States,038331N,0942422W,Priv,Private Airstrip,Non-Fatal,Minor,Airplane,N3082T,Piper,PA 28-235,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,"The pilot's failure to maintain a safe distance between the airplane and a person on the ground, which resulted in serious injuries to the person.",25-09-2020,2017-06-08
20170612X60506,Accident,CEN17LA223,2017-06-08,"Chatsworth, IL",United States,404513N,0881731W,,,Non-Fatal,Minor,Balloon,N30721,Head Balloons Inc,AX7 77B,No,0.0,,091,,Personal,,0.0,2.0,1.0,0.0,VMC,,"The balloons encounter with unexpected wind gusts during inflation, which resulted in the balloon becoming prematurely airborne and subsequently the pilot being ejected from the basket and one passenger receiving serious injuries while attempting to egress from the pilotless balloon.",25-09-2020,2017-06-08
20170612X10422,Incident,ENG17IA028,2017-06-10,"Chicago, IL",United States,415925N,0875417W,ORD,Chicago O'Hare Intl,Non-Fatal,Minor,Airplane,N715SK,Bombardier Inc,CL 600 2C10,No,2.0,Turbo Fan,121,SCHD,,SKYWEST AIRLINES INC,0.0,0.0,0.0,64.0,UNK,,"A Bombardier CRJ700 No. 1 engine failure caused by buckling of the combustion outer liner due to fatigue cracks. The liner buckling resulted in airflow disruption and reduced engine performance. The engine fuel control unit attempted to compensate for the decrease in engine performance by increasing the fuel flow rate. The combustion liner damage and increased fuel flow led to incomplete combustion of the fuel injected into the combustion chamber. Unconsumed fuel then ignited downstream of the combustion chamber (delayed ignition) and resulted in high pressure turbine thermal damage, and the eventual separation of a high pressure turbine 2nd stage nozzle vane segment. The separated vane segment subsequently caused low pressure turbine case burn through and catastrophic impact damage to the high and low pressure turbine stages.",25-09-2020,2017-06-10
20170615X11123,Incident,DCA17WA141,2017-06-13,"Jakarta, Indonesia",Indonesia,,,,,Non-Fatal,Minor,Airplane,9M-MXH,Boeing,737,No,1.0,,NUSC,,,Malaysia Airlines,0.0,0.0,0.0,67.0,,,,25-09-2020,2017-06-13
20170703X71412,Accident,DCA17CA147,2017-07-01,"Chicago, IL",United States,415838N,0875354W,KORD,Chicago O'Hare International A,Non-Fatal,Minor,Airplane,N991AU,Airbus,A321 231,No,2.0,Turbo Fan,121,SCHD,,American Airlines,0.0,0.0,0.0,189.0,VMC,,"the A321 flight crew's incorrect evaluation of the clearance between the aircraft, leading to the inadvertent collision with the horizontal stabilizer of the CRJ200.  Contributing to the accident was traffic congestion that resulted in the CRJ200 having to stop prior to fully clearing the perpendicular taxiway.",25-09-2020,2017-07-01
20170708X13840,Accident,GAA17CA395,2017-07-08,"San Jose, CA",United States,037200N,0121499W,RHV,REID-HILLVIEW OF SANTA CLARA C,Non-Fatal,Minor,Airplane,N1746R,Cessna,R182,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,7.0,VMC,,"The pilots failure to maintain separation from another airplane in the run-up area while taxiing. 
",25-09-2020,2017-07-08
20170716X03206,Accident,GAA17CA411,2017-07-16,"San Diego, CA",United States,032491N,0117812W,MYF,MONTGOMERY-GIBBS EXECUTIVE,Non-Fatal,Minor,Airplane,N506WS,Spani Wayne M,STARDUSTER TOO SA300,Yes,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,3.0,VMC,,The pilot's failure to maintain separation from a stationary airplane during the taxi to the runway.,25-09-2020,2017-07-16
20170731X32913,Incident,WPR17IA173,2017-08-01,"Chandler, AZ",United States,033915N,1115537W,,,Non-Fatal,Minor,Airplane,N8725,Columbia Aircraft Mfg,LC41 550FG,No,1.0,Reciprocating,091,,Business,Peter Spanganberg,0.0,0.0,0.0,4.0,VMC,,"The over-tensioning of the accessory belt, which resulted in damage to the starter adapter and subsequent loss of oil that led to oil starvation and catastrophic engine failure.",06-05-2021,2017-08-01
20171127X32349,Incident,CEN17WA379,2017-08-21,"Balchik, Bulgaria",Bulgaria,,,LBWB,Balchik Airfrield,Non-Fatal,Minor,Airplane,LZ-SPD,Cessna,172RG,No,1.0,,UNK,,,,0.0,0.0,0.0,2.0,,,,25-09-2020,2017-08-21
20180202X80745,Incident,ERA17WA351,2017-08-27,"Recanati, Italy",Italy,,,,Maddona di Loreto,Non-Fatal,Minor,Airplane,D-EPJR,Cessna,207,No,1.0,,NUSN,,,,0.0,0.0,0.0,1.0,,,,25-09-2020,2017-08-27
20170828X92641,Incident,WPR17IA189,2017-08-29,"San Jose, CA",United States,372143N,1215536W,SJC,NORMAN Y MINETA SAN JOSE INTL,Non-Fatal,Minor,Airplane,N503UP,Cessna,560XL,No,2.0,Turbo Jet,135,NSCH,,Wheels Up,0.0,0.0,0.0,5.0,VMC,,"The mechanics incorrect installation of the right main landing gear (MLG) aft trunnion pivot pin, which resulted in the pin separating from the trunnion, the trunnion puncturing the right wing, and the right MLG collapsing.",06-05-2021,2017-08-29
20180123X94129,Incident,CEN17WA381,2017-09-10,"Le Bourget, France",France,485817N,0022648E,,,Non-Fatal,Minor,Airplane,M-SAWO,Gulfstream,GV,No,1.0,,NUSN,,,,0.0,0.0,0.0,6.0,,,,25-09-2020,2017-09-10
20170919X21640,Accident,WPR17LA209,2017-09-17,"Reno, NV",United States,039395N,1195131W,RTS,RENO/STEAD,Non-Fatal,Minor,Airplane,C-GTPX,Trudel,GP 4,Yes,1.0,Reciprocating,091,,Air Race show,,0.0,0.0,0.0,2.0,VMC,,The pilot's failure to maintain clearance from another airplane during the line-abreast formation.,25-09-2020,2017-09-17
20170925X90335,Incident,DCA17WA204,2017-09-17,"Aqaba, Jordan",Jordan,,,,,Non-Fatal,Minor,Airplane,JY-SOA,Boeing,737,No,1.0,,NUSC,SCHD,,Solitare Air,0.0,0.0,0.0,132.0,,,,25-09-2020,2017-09-17
20170921X31237,Incident,DCA17WA201,2017-09-19,"Mumbai, India",India,,,,,Non-Fatal,Minor,Airplane,VT-SGZ,Boeing,737,No,1.0,,NUSC,SCHD,,Spice Jet,0.0,0.0,0.0,189.0,,,,25-09-2020,2017-09-19
20170925X95307,Incident,DCA17WA205,2017-09-23,"Osaka, Japan",Japan,,,,,Non-Fatal,Minor,Airplane,PHBQC,Boeing,777,No,1.0,,NUSC,SCHD,,KLM,0.0,0.0,0.0,321.0,,,,25-09-2020,2017-09-23
20180410X54605,Incident,DCA17WA226,2017-09-27,"Dublin, Ireland",Ireland,,,,,Non-Fatal,Minor,Airplane,EC-LVQ,Airbus,A320,No,1.0,,NUSC,SCHD,,,0.0,0.0,0.0,185.0,,,,25-09-2020,2017-09-27
20170930X94216,Accident,ENG17RA039,2017-09-30,"Goose Bay, Canada",Canada,,,,,Non-Fatal,Minor,Airplane,F-HPJE,Airbus,A380,No,1.0,,NUSC,SCHD,,Air France,0.0,0.0,0.0,521.0,,,,25-09-2020,2017-09-30
20171108X55532,Incident,ENG18IA003,2017-11-07,"Seattle, WA",United States,473636N,1221950W,,,Non-Fatal,Minor,Airplane,N375HA,Airbus,A330-243,No,2.0,,121,NSCH,,Hawaiian Airlines,0.0,0.0,0.0,2.0,,,,12-11-2020,2017-11-07
20171127X21550,Incident,DCA18WA023,2017-11-19,"Guayaquil, Spain",Spain,,,,,Non-Fatal,Minor,Airplane,YV2937,Boeing,737,No,1.0,,NUSC,SCHD,,AVIOR Airlines,0.0,0.0,0.0,86.0,,,,25-09-2020,2017-11-19
20171124X65456,Incident,WPR18WA086,2017-11-22,"Germiston, South Africa",South Africa,,,FAGM,Rand Airport,Non-Fatal,Minor,Airplane,ZS-CBI,Hawker Beechcraft Corporation,390,No,2.0,,NUSC,,,MULTIMANAGED INVESTMENTS (PTY) LTD,0.0,0.0,0.0,2.0,,,,25-09-2020,2017-11-22
20171211X03456,Incident,DCA18WA038,2017-11-22,"Foz do Iguacu County, Brazil",Brazil,,,,,Non-Fatal,Minor,Airplane,PR-GXQ,Boeing,737,No,1.0,,NUSC,SCHD,,,0.0,0.0,0.0,125.0,,,,25-09-2020,2017-11-22
20171212X50255,Accident,DCA18CA043,2017-12-03,"Miami, FL",United States,254736N,0801726W,MIA,Miami International,Non-Fatal,Minor,Airplane,N9011P,Airbus,A319 115,No,2.0,Turbo Fan,121,SCHD,,American Airlines,0.0,0.0,0.0,294.0,VMC,,"The failure of the flight crew of N9011P to maintain an appropriate clearance from N344PP, which was stopped on the taxiway.",25-09-2020,2017-12-03
20171219X15432,Incident,DCA18WA054,2017-12-13,"Cusco, Peru",Peru,,,,,Non-Fatal,Minor,Airplane,OB-212-P,Boeing,737,No,1.0,,NUSC,SCHD,,Peruvian Air Line SAC,0.0,0.0,0.0,73.0,,,,25-09-2020,2017-12-13
20180125X42911,Incident,ERA18WA069,2017-12-23,"Montecristi, Las Americas",Dominican Republic,194413N,0713450W,,,Non-Fatal,Minor,Airplane,HI 907,Cessna,A188,No,1.0,Reciprocating,NUSC,,,"Aero Actividades Agricolas, S.A.",0.0,0.0,0.0,1.0,VMC,,,25-09-2020,2017-12-23
20180128X74934,Incident,ERA18IA078,2018-01-28,"Memphis, TN",United States,035813N,0090130W,PVT,Helipad,Non-Fatal,Minor,Helicopter,N894GT,Airbus Helicopters,EC 130,No,1.0,Turbo Shaft,135,NSCH,,AIR EVAC EMS INC,0.0,0.0,0.0,4.0,VMC,,,25-09-2020,2018-01-28
20180207X92707,Incident,ENG18RA012,2018-01-29,"Mar Del Plata, Argentina",Argentina,375559S,0573455W,SAZM,Astor Piazzola International,Non-Fatal,Minor,Airplane,LV-CID,Embraer,ERJ190,No,1.0,,129,SCHD,,Austral Lineas Aeras Cielos Del Sur S.A,0.0,0.0,0.0,101.0,,,,25-09-2020,2018-01-29
20180213X95634,Incident,DCA18IA092,2018-02-13,"Honolulu, HI",United States,021194N,1575513W,KHNL,Honolulu,Non-Fatal,Minor,Airplane,N773UA,Boeing,777 222,No,2.0,Turbo Fan,121,SCHD,,UNITED AIRLINES INC,0.0,0.0,0.0,378.0,VMC,,"the fracture of a fan blade due to P&W's continued classification of the TAI inspection process as a new and emerging technology that permitted them to continue accomplishing the inspection without having to develop a formal, defined initial and recurrent training program or an inspector certification program.  The lack of training resulted in the inspector making an incorrect evaluation of an indication that resulted in a blade with a crack being returned to service where it eventually fractured.  

Contributing to the fracture of the fan blade was the lack of feedback from the process engineers on the fan blades the inspectors sent to the process engineers for evaluation of indications that they had found.",25-09-2020,2018-02-13
20180213X95840,Incident,DCA18RA093,2018-02-13,"Lagos, Nigeria",Nigeria,,,,Lagos,Non-Fatal,Minor,Airplane,N858NW,Airbus,A330,No,2.0,Turbo Fan,121,SCHD,,Delta Air Lines,0.0,9.0,0.0,135.0,,,,25-09-2020,2018-02-13
20180301X63457,Incident,CEN18WA111,2018-02-26,"Nuuk, Greenland",Greenland,641127N,0514041W,BGGH,Nuuk Airport,Non-Fatal,Minor,Airplane,N3AD,Cirrus Design Corp,SF50,No,1.0,Turbo Fan,NUSN,,Ferry,,0.0,0.0,0.0,2.0,VMC,,,25-09-2020,2018-02-26
20180405X02412,Incident,CEN18WA133,2018-02-28,"Abbeville, France",France,050452N,0014631E,,,Non-Fatal,Minor,Airplane,N609PC,Cessna,182P,No,1.0,Reciprocating,NUSN,,,,0.0,0.0,0.0,2.0,,,,25-09-2020,2018-02-28
20180405X63142,Incident,WPR18WA117,2018-04-03,"East London, South Africa",South Africa,,,FAEL,East London,Non-Fatal,Minor,Airplane,ZS-JYD,Beech Aircraft Corporation,58,No,1.0,,NUSN,,,,0.0,0.0,0.0,1.0,,,,25-09-2020,2018-04-03
20180423X65211,Incident,DCA18WA157,2018-04-11,"Lahore, Pakistan",Pakistan,,,,,Non-Fatal,Minor,Airplane,AP-BMU,Boeing,737,No,1.0,,NUSC,NSCH,,Vision Air International,0.0,0.0,0.0,6.0,,,,25-09-2020,2018-04-11
20180521X82306,Accident,WPR18LA144,2018-05-21,"Jasper, AL",United States,335219N,0871535W,KJFX,Walker County Airport-Bevill F,Non-Fatal,Minor,Airplane,N8995H,North American,NAVION,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,3.0,VMC,,The other pilot's failure to maintain clearance from another airplane in the formation flight due to sun glare.,25-09-2020,2018-05-21
20180531X34658,Incident,ERA18WA156,2018-05-28,"Tulua, Colombia",Colombia,004546N,0761325W,SKUL,Heriberto Gil Martinez Airport,Non-Fatal,Minor,Airplane,HK2367G,Cessna,152,No,1.0,,NUSN,,Instructional,Aeroccidente,0.0,0.0,0.0,2.0,,,,25-09-2020,2018-05-28
20180530X04812,Accident,CEN18LA206,2018-05-29,"Copemish, MI",United States,443033N,0855026W,PVT,Private Airstrip,Non-Fatal,Minor,Powered Parachute,N369SL,Hughes Aero Corp,"PREDATOR ""C""",No,1.0,Reciprocating,091,,Personal,,0.0,0.0,2.0,0.0,VMC,,"The pilot's improper decision to take off with a passenger in high-density altitude conditions from a runway with tall grass present, which resulted in the powered-parachute's poor takeoff performance and its inability to clear a tree line and led to a subsequent forced landing.",25-09-2020,2018-05-29
20180728X13227,Incident,WPR18WA208,2018-05-30,"Pretoria, South Africa",South Africa,253954N,0281314E,FAWB,Wonderboom Airport,Non-Fatal,Minor,Airplane,ZS-LVJ,Piper,PA28,No,2.0,Reciprocating,NUSC,,,Menziani Technologies CC,0.0,0.0,0.0,2.0,,,,25-09-2020,2018-05-30
20180627X53405,Incident,DCA18WA229,2018-06-26,"Koln, Germany",Germany,,,,,Non-Fatal,Minor,Airplane,D-ABKM,Boeing,737,No,1.0,,129,,,Eurowings,0.0,0.0,0.0,157.0,,,,25-09-2020,2018-06-26
20180711X40923,Incident,DCA18WA234,2018-06-29,"Narita, Japan",Japan,,,,,Non-Fatal,Minor,Airplane,HL7573,Boeing,777,No,1.0,,129,,,Korean Air,0.0,0.0,0.0,16.0,,,,25-09-2020,2018-06-29
20180712X91417,Incident,CEN18IA273,2018-07-12,"Rockford, OH",United States,404154N,0843811W,,,Non-Fatal,Minor,Airplane,N2483J,Cessna,A188B,No,1.0,Reciprocating,137,,Aerial Application,Trump Roger L,0.0,0.0,0.0,1.0,VMC,,"The total loss of engine power, which resulted from the separation of the No. 2 connecting rod due to oil starvation as a result of insufficient clamping force of the engine's through-bolts. ",25-09-2020,2018-07-12
20180819X74619,Incident,DCA18IA269,2018-08-14,"Blacksburg, VA",United States,371228N,0802428W,,,Non-Fatal,Minor,Helicopter,FA3HCWCR4X,Dji,Phantom,No,1.0,,107,SCHD,,Virginia Tech Conservation Mgt Institute,0.0,0.0,0.0,1.0,VMC,,"the drone pilot's incorrect control inputs due to insufficient knowledge of the aircraft flight manual procedures.

Contributing to the incident was the close proximity of the observers, and the decision to conduct a demonstration near the observers in a confined area with no assistance.",25-09-2020,2018-08-14
20180922X70352,Incident,DCA18WA287,2018-08-30,"Hong Kong, Hong Kong",Hong Kong,,,,Hong Kong,Non-Fatal,Minor,Airplane,N415MC,Boeing,747,No,1.0,,121,NSCH,,Atlas Air,0.0,0.0,0.0,3.0,,,,25-09-2020,2018-08-30
20180918X22051,Accident,WPR18LA267,2018-09-14,"Reno, NV",United States,394250N,1195159W,RTS,RENO/STEAD,Non-Fatal,Minor,Airplane,N139UK,Aero Vodochody,L39,No,1.0,Turbo Fan,091,,Air Race show,,0.0,0.0,0.0,2.0,VMC,,"The pilot of the race 13 airplane's failure to maintain clearance from the race 37 airplane during the closed course air race.",25-09-2020,2018-09-14
20180922X70818,Incident,DCA18WA288,2018-09-16,"Frankfurt, Germany",Germany,,,,,Non-Fatal,Minor,Airplane,TC-ACM,Boeing,747,No,1.0,,NUSC,NSCH,,ACT Airlines,0.0,0.0,0.0,2.0,,,,25-09-2020,2018-09-16
20180926X81249,Accident,ERA18TA267,2018-09-22,"Groveland, FL",United States,282421N,0815016W,6FL0,Seminole Lake,Non-Fatal,Minor,Glider,N72EJ,Grob,G103 TWIN ASTIR,No,0.0,,091,,Instructional,Seminole Flying  & Soaring Inc,0.0,0.0,1.0,1.0,VMC,,"The student pilot's failure to relinquish the flight controls during landing when the flight instructor told him to do so, and the instructors subsequent inability to properly control the glider, which led to a hard landing.",15-07-2021,2018-09-22
20181029X14552,Incident,CEN18RA397,2018-09-22,"Zurich, Eswatini",Eswatini,472728N,0083255E,LSZH,Zurich,Non-Fatal,Minor,Airplane,N474CG,Cirrus,SF50,No,1.0,Turbo Jet,NUSN,,,Aximos-Treuhand,0.0,0.0,0.0,5.0,,,,25-09-2020,2018-09-22
20181016X81715,Incident,DCA18WA305,2018-09-26,"Chattogram, Bangladesh",Bangladesh,,,,,Non-Fatal,Minor,Airplane,S2-AJA,Boeing,737,No,1.0,,NUSC,,,US-Bangla Airlines,0.0,0.0,0.0,173.0,,,,25-09-2020,2018-09-26
20190307X33101,Incident,WPR19WA090,2018-10-03,"Bauchi, Nigeria",Nigeria,,,,,Non-Fatal,Minor,Airplane,5N-HAR,Cessna,560,No,1.0,,NUSN,,,,0.0,0.0,0.0,3.0,,,,26-09-2020,2018-10-03
20181031X90127,Incident,CEN19WA019,2018-10-06,"Lugano, Eswatini",Eswatini,,,LSZA,,Non-Fatal,Minor,Airplane,OE-FID,Cessna,510,No,1.0,,NUSN,,Unknown,Jet 24 Gmbh,0.0,0.0,0.0,2.0,,,,25-09-2020,2018-10-06
20190215X54426,Incident,DCA19WA083,2018-10-08,"Bangkok, Thailand",Thailand,,,,,Non-Fatal,Minor,Airplane,HS-TGF,Boeing,747,No,1.0,,129,,,,0.0,0.0,0.0,116.0,,,,26-09-2020,2018-10-08
20181126X95421,Incident,DCA19WA026,2018-11-22,"La Paz, Saint Barthelemy",Saint Barthelemy,,,,,Non-Fatal,Minor,Airplane,OB2041,Boeing,737,No,1.0,,NUSC,,,Peruvian,0.0,0.0,0.0,127.0,,,,25-09-2020,2018-11-22
20181128X85901,Accident,GAA19CA079,2018-11-28,"Mesa, AZ",United States,331828N,1113920W,IWA,PHOENIX-MESA GATEWAY,Non-Fatal,Minor,Airplane,N552TC,Pilatus,PC12,No,1.0,Turbo Prop,091,,Personal,Daylight Nightlight Ez Flight Llc,0.0,0.0,0.0,7.0,VMC,,"The pilot's failure to follow the air traffic controllers instructions and his subsequent failure to maintain adequate lookout to see and avoid the other airplane on the taxiway.  ",25-09-2020,2018-11-28
20181130X13652,Incident,DCA19WA028,2018-11-28,"Manaus, Brazil",Brazil,,,,,Non-Fatal,Minor,Airplane,YV-2937,Boeing,737,No,1.0,,ARMF,,,Avior Airlnes,0.0,0.0,0.0,44.0,,,,25-09-2020,2018-11-28
20190128X91014,Accident,ERA19WA082,2018-12-19,"Orihueca, Magdalena, Colombia",Colombia,010455N,0074917W,,,Non-Fatal,Minor,Airplane,HK5253,Rockwell,S2R,No,1.0,,NUSC,,,,0.0,0.0,0.0,1.0,,,,26-09-2020,2018-12-19
20210310102738,Incident,ENG21WA016,2019-01-03,"Lagos, Nigeria",Nigeria,,,,,Non-Fatal,Minor,Airplane,5N-AIS,Boeing,737,No,1.0,,NUSC,SCHD,,Azman Air Services Limited,0.0,0.0,0.0,119.0,,,,,2019-01-03
20190214X42337,Accident,DCA19CA081,2019-02-13,"Reno, NV",United States,382557N,0119476W,,,Non-Fatal,Minor,Airplane,N613CZ,Embraer,ERJ170,No,1.0,Turbo Fan,121,SCHD,,Compass Airlines,0.0,4.0,1.0,59.0,IMC,,"an inadvertent encounter with convective turbulence that resulted in a TCAS RA, which required an abrupt control input by the flight crew to resolve the conflict.",26-01-2021,2019-02-13
20190301X03829,Incident,CEN19WA089,2019-02-16,"Brustem Airfield, Belgium, Belgium",Belgium,,,,Spa Airfield (EBSP),Non-Fatal,Minor,Airplane,OO-SPQ,Piper,PA19,No,1.0,,NUSN,,,Royal Aero Para Club de Spa,0.0,0.0,0.0,1.0,,,,26-09-2020,2019-02-16
20190311X61805,Accident,DCA19CA105,2019-03-11,"Atlanta, GA",United States,333825N,0842539W,KATL,Hartsfield-Jackson Atlanta Int,Non-Fatal,Minor,Airplane,N3756,Boeing,737,No,2.0,,121,SCHD,,Delta Air Lines,0.0,0.0,0.0,406.0,VMC,,,13-12-2021,2019-03-11
20190325X75627,Accident,GAA19CA190,2019-03-21,"Hollywood, FL",United States,255956N,0801425W,HWO,NORTH PERRY,Non-Fatal,Minor,Airplane,N20521,Cessna,172,No,1.0,Reciprocating,091,,Instructional,Atlantis Flight Academy Inc,0.0,0.0,0.0,3.0,VMC,,"The student pilot's failure to maintain adequate clearance from the stopped airplane while attempting to taxi around it.

",26-09-2020,2019-03-21
20190501X24852,Accident,CEN19LA132,2019-04-03,"Prairieville, LA",United States,302047N,0091146W,,,Non-Fatal,Minor,Airplane,N41AT,Piper,PA28R,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,1.0,0.0,VMC,,"Installation of an incorrect engine oil drain valve, which resulted in damage to the valve during landing gear retraction and subsequent engine failure due to oil starvation.  Contributing to the accident was the failure of maintenance personnel to comply with the Airworthiness Directive regarding the engine oil drain valve.",28-01-2021,2019-04-03
